"erwst","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"voll erwerbstätig","2008","35-65","indirekter Migrationshintergrund","104","0.510880838347119","0.440356895963869","0.581404780730369"
"voll erwerbstätig","2008","66 +","kein Migrationshintergrund","48","0.00959200086621687","0.00653927066145914","0.0126447310709746"
"voll erwerbstätig","2008","66 +","direkter Migrationshintergrund","","","",""
"voll erwerbstätig","2008","66 +","indirekter Migrationshintergrund","","","",""
"Teilzeit","2008","17-34","kein Migrationshintergrund","259","0.0756212763383808","0.0669918445183547","0.0842507081584069"
"Teilzeit","2008","17-34","direkter Migrationshintergrund","44","0.107594480185284","0.0761902313624216","0.138998729008146"
"Teilzeit","2008","17-34","indirekter Migrationshintergrund","31","0.036768315939681","0.0219549246235489","0.0515817072558132"
"Teilzeit","2008","35-65","kein Migrationshintergrund","1534","0.149657079901462","0.142412681184177","0.156901478618747"
"Teilzeit","2008","35-65","direkter Migrationshintergrund","169","0.138742060353658","0.118909291419673","0.158574829287644"
"Teilzeit","2008","35-65","indirekter Migrationshintergrund","39","0.203567735660336","0.146761196402987","0.260374274917685"
"Teilzeit","2008","66 +","kein Migrationshintergrund","47","0.0109896858979094","0.0077244106235472","0.0142549611722717"
"Teilzeit","2008","66 +","direkter Migrationshintergrund","","","",""
"Teilzeit","2008","66 +","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","2008","17-34","kein Migrationshintergrund","1258","0.316154778252868","0.300978544290718","0.331331012215018"
"nicht erwerbstätig","2008","17-34","direkter Migrationshintergrund","141","0.393633686526686","0.344119921448923","0.443147451604448"
"nicht erwerbstätig","2008","17-34","indirekter Migrationshintergrund","258","0.379125834761437","0.34093618015185","0.417315489371025"
"nicht erwerbstätig","2008","35-65","kein Migrationshintergrund","2237","0.242569823757094","0.233865273251181","0.251274374263006"
"nicht erwerbstätig","2008","35-65","direkter Migrationshintergrund","388","0.344817288981135","0.317547084535512","0.372087493426759"
"nicht erwerbstätig","2008","35-65","indirekter Migrationshintergrund","36","0.192684006829102","0.13704055686533","0.248327456792875"
"nicht erwerbstätig","2008","66 +","kein Migrationshintergrund","3733","0.956005360358522","0.949582081222532","0.962428639494513"
"nicht erwerbstätig","2008","66 +","direkter Migrationshintergrund","353","0.948342011237396","0.925758776449554","0.970925246025238"
"nicht erwerbstätig","2008","66 +","indirekter Migrationshintergrund","","","",""
"Andere","2008","17-34","kein Migrationshintergrund","658","0.182187691565119","0.169589112446848","0.19478627068339"
"Andere","2008","17-34","direkter Migrationshintergrund","56","0.150789846417021","0.114523322731162","0.187056370102879"
"Andere","2008","17-34","indirekter Migrationshintergrund","127","0.210296629850128","0.178219138361359","0.242374121338898"
"Andere","2008","35-65","kein Migrationshintergrund","495","0.0568579559531989","0.0521553256773046","0.0615605862290932"
"Andere","2008","35-65","direkter Migrationshintergrund","71","0.0701452222832587","0.0554924677473971","0.0847979768191203"
"Andere","2008","35-65","indirekter Migrationshintergrund","","","",""
"Andere","2008","66 +","kein Migrationshintergrund","88","0.0234129528773514","0.0186769678048456","0.0281489379498573"
"Andere","2008","66 +","direkter Migrationshintergrund","","","",""
"Andere","2008","66 +","indirekter Migrationshintergrund","","","",""
"voll erwerbstätig","2009","17-34","kein Migrationshintergrund","1306","0.423916408814268","0.407177072588383","0.440655745040152"
"voll erwerbstätig","2009","17-34","direkter Migrationshintergrund","102","0.314739688130658","0.262534358285847","0.366945017975468"
"voll erwerbstätig","2009","17-34","indirekter Migrationshintergrund","183","0.383874916266519","0.343341347960963","0.424408484572076"
"voll erwerbstätig","2009","35-65","kein Migrationshintergrund","4758","0.560728248507858","0.55027908309166","0.571177413924056"
"voll erwerbstätig","2009","35-65","direkter Migrationshintergrund","468","0.431941011607974","0.401645952247832","0.462236070968116"
"voll erwerbstätig","2009","35-65","indirekter Migrationshintergrund","100","0.483324484950186","0.412454923330536","0.554194046569836"
"voll erwerbstätig","2009","66 +","kein Migrationshintergrund","57","0.0112746040452994","0.00792689222104087","0.0146223158695579"
"voll erwerbstätig","2009","66 +","direkter Migrationshintergrund","","","",""
"voll erwerbstätig","2009","66 +","indirekter Migrationshintergrund","","","",""
"Teilzeit","2009","17-34","kein Migrationshintergrund","230","0.0673934861555912","0.0589014164613962","0.0758855558497861"
"Teilzeit","2009","17-34","direkter Migrationshintergrund","48","0.15442347199043","0.113803051468804","0.195043892512055"
"Teilzeit","2009","17-34","indirekter Migrationshintergrund","33","0.0587290779998464","0.039132987428828","0.0783251685708648"
"Teilzeit","2009","35-65","kein Migrationshintergrund","1429","0.14604212582103","0.138606867779012","0.153477383863048"
"Teilzeit","2009","35-65","direkter Migrationshintergrund","149","0.141757428763799","0.120424975180911","0.163089882346687"
"Teilzeit","2009","35-65","indirekter Migrationshintergrund","40","0.252981870045337","0.191330649675729","0.314633090414946"
"Teilzeit","2009","66 +","kein Migrationshintergrund","53","0.0134843943126697","0.00982737483099307","0.0171414137943463"
"Teilzeit","2009","66 +","direkter Migrationshintergrund","","","",""
"Teilzeit","2009","66 +","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","2009","17-34","kein Migrationshintergrund","1178","0.321163513468708","0.30534735327589","0.336979673661525"
"nicht erwerbstätig","2009","17-34","direkter Migrationshintergrund","111","0.369966009585575","0.315694212553382","0.424237806617768"
"nicht erwerbstätig","2009","17-34","indirekter Migrationshintergrund","234","0.361553071453627","0.321509394048262","0.401596748858991"
"nicht erwerbstätig","2009","35-65","kein Migrationshintergrund","2023","0.238162586993841","0.229194358463563","0.247130815524119"
"nicht erwerbstätig","2009","35-65","direkter Migrationshintergrund","346","0.346179988833","0.317083341288249","0.37527663637775"
"nicht erwerbstätig","2009","35-65","indirekter Migrationshintergrund","39","0.204057989307204","0.146903687630233","0.261212290984175"
"nicht erwerbstätig","2009","66 +","kein Migrationshintergrund","3609","0.948009040306312","0.940969736183972","0.955048344428652"
"nicht erwerbstätig","2009","66 +","direkter Migrationshintergrund","320","0.948061309954237","0.9243343465673","0.971788273341173"
"nicht erwerbstätig","2009","66 +","indirekter Migrationshintergrund","","","",""
"Andere","2009","17-34","kein Migrationshintergrund","634","0.187526591561433","0.174304767486548","0.200748415636318"
"Andere","2009","17-34","direkter Migrationshintergrund","43","0.160870830293338","0.119569469593797","0.202172190992879"
"Andere","2009","17-34","indirekter Migrationshintergrund","103","0.195842934280008","0.162767167561442","0.228918700998574"
"Andere","2009","35-65","kein Migrationshintergrund","456","0.0550670386772713","0.0502643425519619","0.0598697348025807"
"Andere","2009","35-65","direkter Migrationshintergrund","64","0.0801215707952277","0.0635179496888047","0.0967251919016506"
"Andere","2009","35-65","indirekter Migrationshintergrund","","","",""
"Andere","2009","66 +","kein Migrationshintergrund","102","0.0272319613357188","0.0220713199659016","0.0323926027055361"
"Andere","2009","66 +","direkter Migrationshintergrund","","","",""
"Andere","2009","66 +","indirekter Migrationshintergrund","","","",""
"voll erwerbstätig","2010","17-34","kein Migrationshintergrund","1759","0.426245162866434","0.412725699812769","0.4397646259201"
"voll erwerbstätig","2010","17-34","direkter Migrationshintergrund","254","0.281684439523305","0.252928786814089","0.310440092232522"
"voll erwerbstätig","2010","17-34","indirekter Migrationshintergrund","224","0.341774303200253","0.309526161098984","0.374022445301523"
"voll erwerbstätig","2010","35-65","kein Migrationshintergrund","5830","0.563353258896088","0.554228428307848","0.572478089484329"
"voll erwerbstätig","2010","35-65","direkter Migrationshintergrund","705","0.413187970027774","0.389471979766335","0.436903960289212"
"voll erwerbstätig","2010","35-65","indirekter Migrationshintergrund","184","0.509447388727357","0.459511797930767","0.559382979523947"
"voll erwerbstätig","2010","66 +","kein Migrationshintergrund","54","0.0117038735998145","0.00823939213794433","0.0151683550616847"
"voll erwerbstätig","2010","66 +","direkter Migrationshintergrund","","","",""
"voll erwerbstätig","2010","66 +","indirekter Migrationshintergrund","","","",""
"Teilzeit","2010","17-34","kein Migrationshintergrund","442","0.0649026954166043","0.0581678706417107","0.0716375201914979"
"Teilzeit","2010","17-34","direkter Migrationshintergrund","85","0.124222044922868","0.103136709900794","0.145307379944941"
"Teilzeit","2010","17-34","indirekter Migrationshintergrund","40","0.0546388991121418","0.039186446747446","0.0700913514768376"
"Teilzeit","2010","35-65","kein Migrationshintergrund","2151","0.159283223679948","0.152550680178706","0.16601576718119"
"Teilzeit","2010","35-65","direkter Migrationshintergrund","214","0.143337550479815","0.126460257895642","0.160214843063987"
"Teilzeit","2010","35-65","indirekter Migrationshintergrund","66","0.209738324213676","0.169071329089262","0.250405319338089"
"Teilzeit","2010","66 +","kein Migrationshintergrund","48","0.0120074512631898","0.00849886519378104","0.0155160373325986"
"Teilzeit","2010","66 +","direkter Migrationshintergrund","","","",""
"Teilzeit","2010","66 +","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","2010","17-34","kein Migrationshintergrund","2100","0.320181041605397","0.30742661397356","0.332935469237234"
"nicht erwerbstätig","2010","17-34","direkter Migrationshintergrund","501","0.430062345476434","0.398413086272274","0.461711604680595"
"nicht erwerbstätig","2010","17-34","indirekter Migrationshintergrund","425","0.402850084775409","0.369502760223376","0.436197409327443"
"nicht erwerbstätig","2010","35-65","kein Migrationshintergrund","2640","0.217994838494121","0.210398624195527","0.225591052792714"
"nicht erwerbstätig","2010","35-65","direkter Migrationshintergrund","613","0.35913028325467","0.336024068049906","0.382236498459434"
"nicht erwerbstätig","2010","35-65","indirekter Migrationshintergrund","102","0.212611021932499","0.171740961550058","0.253481082314941"
"nicht erwerbstätig","2010","66 +","kein Migrationshintergrund","3505","0.952880195769066","0.946054439557892","0.959705951980239"
"nicht erwerbstätig","2010","66 +","direkter Migrationshintergrund","303","0.949384978599281","0.92525375464168","0.973516202556882"
"nicht erwerbstätig","2010","66 +","indirekter Migrationshintergrund","","","",""
"Andere","2010","17-34","kein Migrationshintergrund","839","0.188671100111564","0.177975191208027","0.199367009015101"
"Andere","2010","17-34","direkter Migrationshintergrund","100","0.164031170077393","0.140358764228856","0.18770357592593"
"Andere","2010","17-34","indirekter Migrationshintergrund","142","0.200736712912196","0.173503058903478","0.227970366920913"
"Andere","2010","35-65","kein Migrationshintergrund","728","0.0593686789298436","0.0550209976082886","0.0637163602513986"
"Andere","2010","35-65","direkter Migrationshintergrund","124","0.0843441962377419","0.0709594034247673","0.0977289890507164"
"Andere","2010","35-65","indirekter Migrationshintergrund","33","0.0682032651264683","0.0430218054135874","0.0933847248393491"
"Andere","2010","66 +","kein Migrationshintergrund","95","0.02340847936793","0.0185379859625511","0.028278972773309"
"Andere","2010","66 +","direkter Migrationshintergrund","","","",""
"Andere","2010","66 +","indirekter Migrationshintergrund","","","",""
"voll erwerbstätig","2011","17-34","kein Migrationshintergrund","1880","0.436999968907776","0.423911419658354","0.450088518157199"
"voll erwerbstätig","2011","17-34","direkter Migrationshintergrund","261","0.36741262032699","0.335915987119133","0.398909253534847"
"voll erwerbstätig","2011","17-34","indirekter Migrationshintergrund","257","0.378886032877122","0.347122117389557","0.410649948364687"
"voll erwerbstätig","2011","35-65","kein Migrationshintergrund","7258","0.573023184559209","0.564825237686809","0.581221131431609"
"voll erwerbstätig","2011","35-65","direkter Migrationshintergrund","866","0.443596747763173","0.421557478495018","0.465636017031329"
"voll erwerbstätig","2011","35-65","indirekter Migrationshintergrund","235","0.465609876407984","0.421974720109019","0.509245032706948"
"voll erwerbstätig","2011","66 +","kein Migrationshintergrund","53","0.0098028188868983","0.0069912321551896","0.012614405618607"
"voll erwerbstätig","2011","66 +","direkter Migrationshintergrund","","","",""
"voll erwerbstätig","2011","66 +","indirekter Migrationshintergrund","","","",""
"Teilzeit","2011","17-34","kein Migrationshintergrund","589","0.0737021390498925","0.0668074929975326","0.0805967851022525"
"Teilzeit","2011","17-34","direkter Migrationshintergrund","96","0.0945397139659634","0.0754249613541297","0.113654466577797"
"Teilzeit","2011","17-34","indirekter Migrationshintergrund","59","0.0626837012288218","0.0468123286554084","0.0785550738022353"
"Teilzeit","2011","35-65","kein Migrationshintergrund","2715","0.154555593272598","0.148564559792732","0.160546626752463"
"Teilzeit","2011","35-65","direkter Migrationshintergrund","297","0.152405053261256","0.136460878450293","0.168349228072219"
"Teilzeit","2011","35-65","indirekter Migrationshintergrund","113","0.230984932832812","0.194116431631161","0.267853434034462"
"Teilzeit","2011","66 +","kein Migrationshintergrund","64","0.0121768021434336","0.00904696753844329","0.015306636748424"
"Teilzeit","2011","66 +","direkter Migrationshintergrund","","","",""
"Teilzeit","2011","66 +","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","2011","17-34","kein Migrationshintergrund","2118","0.31361251417969","0.301369792697393","0.325855235661988"
"nicht erwerbstätig","2011","17-34","direkter Migrationshintergrund","430","0.41482967112885","0.382641011621064","0.447018330636635"
"nicht erwerbstätig","2011","17-34","indirekter Migrationshintergrund","432","0.388560664199769","0.356645271685028","0.420476056714509"
"nicht erwerbstätig","2011","35-65","kein Migrationshintergrund","3182","0.21867661682407","0.211825940642243","0.225527293005897"
"nicht erwerbstätig","2011","35-65","direkter Migrationshintergrund","654","0.32395856339988","0.303197978998775","0.344719147800985"
"nicht erwerbstätig","2011","35-65","indirekter Migrationshintergrund","108","0.211197019330655","0.175492400895113","0.246901637766196"
"nicht erwerbstätig","2011","66 +","kein Migrationshintergrund","4509","0.957488457173644","0.951730938439433","0.963245975907855"
"nicht erwerbstätig","2011","66 +","direkter Migrationshintergrund","404","0.95705437727513","0.937688605815349","0.97642014873491"
"nicht erwerbstätig","2011","66 +","indirekter Migrationshintergrund","","","",""
"Andere","2011","17-34","kein Migrationshintergrund","930","0.175685377862641","0.165643593076742","0.18572716264854"
"Andere","2011","17-34","direkter Migrationshintergrund","113","0.123217994578197","0.101744154305284","0.14469183485111"
"Andere","2011","17-34","indirekter Migrationshintergrund","148","0.169869601694288","0.145281495556057","0.194457707832519"
"Andere","2011","35-65","kein Migrationshintergrund","830","0.0537446053441229","0.0500070427129781","0.0574821679752678"
"Andere","2011","35-65","direkter Migrationshintergrund","135","0.0800396355756908","0.06800188628791","0.0920773848634716"
"Andere","2011","35-65","indirekter Migrationshintergrund","46","0.0922081714285501","0.0668992246905897","0.117517118166511"
"Andere","2011","66 +","kein Migrationshintergrund","91","0.0205319217960242","0.0164849973459711","0.0245788462460772"
"Andere","2011","66 +","direkter Migrationshintergrund","","","",""
"Andere","2011","66 +","indirekter Migrationshintergrund","","","",""
"voll erwerbstätig","2012","17-34","kein Migrationshintergrund","1775","0.436374137881081","0.422962885085448","0.449785390676713"
"voll erwerbstätig","2012","17-34","direkter Migrationshintergrund","244","0.39729533903502","0.363020437166351","0.431570240903688"
"voll erwerbstätig","2012","17-34","indirekter Migrationshintergrund","218","0.352715074988167","0.32005088150499","0.385379268471343"
"voll erwerbstätig","2012","35-65","kein Migrationshintergrund","7044","0.562722242704261","0.554413099571058","0.571031385837465"
"voll erwerbstätig","2012","35-65","direkter Migrationshintergrund","877","0.478412509035884","0.455777741203583","0.501047276868186"
"voll erwerbstätig","2012","35-65","indirekter Migrationshintergrund","273","0.538616441864368","0.496570694993955","0.580662188734781"
"voll erwerbstätig","2012","66 +","kein Migrationshintergrund","55","0.0117146638564206","0.00866788384992389","0.0147614438629173"
"voll erwerbstätig","2012","66 +","direkter Migrationshintergrund","","","",""
"voll erwerbstätig","2012","66 +","indirekter Migrationshintergrund","","","",""
"Teilzeit","2012","17-34","kein Migrationshintergrund","513","0.07391428868071","0.0668391626042262","0.0809894147571938"
"Teilzeit","2012","17-34","direkter Migrationshintergrund","92","0.103308706539677","0.0819901817679727","0.12462723131138"
"Teilzeit","2012","17-34","indirekter Migrationshintergrund","62","0.0798808477852307","0.0613474285301895","0.0984142670402718"
"Teilzeit","2012","35-65","kein Migrationshintergrund","2762","0.158983300201136","0.152858265274588","0.165108335127684"
"Teilzeit","2012","35-65","direkter Migrationshintergrund","317","0.164847746510337","0.148035121240763","0.181660371779911"
"Teilzeit","2012","35-65","indirekter Migrationshintergrund","119","0.186941707215283","0.154059182498255","0.219824231932312"
"Teilzeit","2012","66 +","kein Migrationshintergrund","75","0.0125719739008559","0.00941704580418426","0.0157269019975275"
"Teilzeit","2012","66 +","direkter Migrationshintergrund","","","",""
"Teilzeit","2012","66 +","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","2012","17-34","kein Migrationshintergrund","1979","0.303656323686259","0.291221278334583","0.316091369037935"
"nicht erwerbstätig","2012","17-34","direkter Migrationshintergrund","344","0.355832621156919","0.322298305046731","0.389366937267107"
"nicht erwerbstätig","2012","17-34","indirekter Migrationshintergrund","374","0.371743542586788","0.338706407476969","0.404780677696608"
"nicht erwerbstätig","2012","35-65","kein Migrationshintergrund","3074","0.226994853256101","0.219978205035614","0.234011501476588"
"nicht erwerbstätig","2012","35-65","direkter Migrationshintergrund","542","0.292145148073191","0.271539672480591","0.312750623665792"
"nicht erwerbstätig","2012","35-65","indirekter Migrationshintergrund","107","0.219903506690166","0.184970058857954","0.254836954522378"
"nicht erwerbstätig","2012","66 +","kein Migrationshintergrund","4525","0.947516537104792","0.941202027240575","0.95383104696901"
"nicht erwerbstätig","2012","66 +","direkter Migrationshintergrund","391","0.955612614547469","0.935652769920185","0.975572459174753"
"nicht erwerbstätig","2012","66 +","indirekter Migrationshintergrund","","","",""
"Andere","2012","17-34","kein Migrationshintergrund","986","0.18605524975195","0.175531686441738","0.196578813062163"
"Andere","2012","17-34","direkter Migrationshintergrund","103","0.143563333268385","0.119002867255882","0.168123799280888"
"Andere","2012","17-34","indirekter Migrationshintergrund","168","0.195660534639814","0.168540921549101","0.222780147730528"
"Andere","2012","35-65","kein Migrationshintergrund","811","0.0512996038385019","0.0476042838396293","0.0549949238373745"
"Andere","2012","35-65","direkter Migrationshintergrund","135","0.0645945963805868","0.0534565446941589","0.0757326480670148"
"Andere","2012","35-65","indirekter Migrationshintergrund","41","0.0545383442301822","0.0353859026809262","0.0736907857794383"
"Andere","2012","66 +","kein Migrationshintergrund","136","0.0281968251379312","0.0235095087601062","0.0328841415157561"
"Andere","2012","66 +","direkter Migrationshintergrund","","","",""
"Andere","2012","66 +","indirekter Migrationshintergrund","","","",""
"voll erwerbstätig","2013","17-34","kein Migrationshintergrund","1646","0.420113182204094","0.406378511541676","0.433847852866512"
"voll erwerbstätig","2013","17-34","direkter Migrationshintergrund","620","0.379069100517304","0.357480322810671","0.400657878223937"
"voll erwerbstätig","2013","17-34","indirekter Migrationshintergrund","405","0.338638086408184","0.314584485662992","0.362691687153375"
"voll erwerbstätig","2013","35-65","kein Migrationshintergrund","6672","0.554370204583897","0.54582155643798","0.562918852729814"
"voll erwerbstätig","2013","35-65","direkter Migrationshintergrund","1870","0.479650192296464","0.464202872574669","0.495097512018259"
"voll erwerbstätig","2013","35-65","indirekter Migrationshintergrund","388","0.559078941144689","0.52325800776966","0.594899874519717"
"voll erwerbstätig","2013","66 +","kein Migrationshintergrund","56","0.0100695000237109","0.00718210519364705","0.0129568948537748"
"voll erwerbstätig","2013","66 +","direkter Migrationshintergrund","","","",""
"voll erwerbstätig","2013","66 +","indirekter Migrationshintergrund","","","",""
"Teilzeit","2013","17-34","kein Migrationshintergrund","500","0.0822796274905285","0.074633089998464","0.0899261649825929"
"Teilzeit","2013","17-34","direkter Migrationshintergrund","207","0.112589171419035","0.0985235831823345","0.126654759655736"
"Teilzeit","2013","17-34","indirekter Migrationshintergrund","98","0.0665575694286126","0.0538887804329267","0.0792263584242985"
"Teilzeit","2013","35-65","kein Migrationshintergrund","2766","0.168747964915831","0.162306331226841","0.175189598604821"
"Teilzeit","2013","35-65","direkter Migrationshintergrund","649","0.153672783459143","0.142521861989389","0.164823704928896"
"Teilzeit","2013","35-65","indirekter Migrationshintergrund","163","0.183747868912919","0.155806786285309","0.211688951540528"
"Teilzeit","2013","66 +","kein Migrationshintergrund","67","0.0124190148103265","0.00921621495257935","0.0156218146680737"
"Teilzeit","2013","66 +","direkter Migrationshintergrund","","","",""
"Teilzeit","2013","66 +","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","2013","17-34","kein Migrationshintergrund","1779","0.301171565906476","0.288405539316163","0.313937592496789"
"nicht erwerbstätig","2013","17-34","direkter Migrationshintergrund","783","0.334926156658998","0.313924348219406","0.355927965098589"
"nicht erwerbstätig","2013","17-34","indirekter Migrationshintergrund","652","0.39709506281323","0.372225722194413","0.421964403432047"
"nicht erwerbstätig","2013","35-65","kein Migrationshintergrund","2761","0.222142195575347","0.214992689682456","0.229291701468237"
"nicht erwerbstätig","2013","35-65","direkter Migrationshintergrund","1165","0.289004736629543","0.274988579456956","0.30302089380213"
"nicht erwerbstätig","2013","35-65","indirekter Migrationshintergrund","139","0.209864599146811","0.180485379019088","0.239243819274534"
"nicht erwerbstätig","2013","66 +","kein Migrationshintergrund","4319","0.945836517389311","0.939290740514052","0.95238229426457"
"nicht erwerbstätig","2013","66 +","direkter Migrationshintergrund","427","0.957706453800813","0.939090804954985","0.97632210264664"
"nicht erwerbstätig","2013","66 +","indirekter Migrationshintergrund","","","",""
"Andere","2013","17-34","kein Migrationshintergrund","1036","0.196435624398901","0.185379983067928","0.207491265729874"
"Andere","2013","17-34","direkter Migrationshintergrund","330","0.173415571404663","0.156568094041359","0.190263048767967"
"Andere","2013","17-34","indirekter Migrationshintergrund","332","0.197709281349974","0.177466414450965","0.217952148248983"
"Andere","2013","35-65","kein Migrationshintergrund","787","0.0547396349249255","0.0508272906523263","0.0586519791975246"
"Andere","2013","35-65","direkter Migrationshintergrund","334","0.0776722876148501","0.0693963196331051","0.0859482555965951"
"Andere","2013","35-65","indirekter Migrationshintergrund","48","0.0473085907955811","0.0319918613705877","0.0626253202205745"
"Andere","2013","66 +","kein Migrationshintergrund","151","0.0316749677766514","0.0266100950259551","0.0367398405273477"
"Andere","2013","66 +","direkter Migrationshintergrund","","","",""
"Andere","2013","66 +","indirekter Migrationshintergrund","","","",""
"voll erwerbstätig","2014","17-34","kein Migrationshintergrund","1441","0.411420153603502","0.396891611362603","0.425948695844402"
"voll erwerbstätig","2014","17-34","direkter Migrationshintergrund","475","0.394597124001816","0.369543324221951","0.419650923781682"
"voll erwerbstätig","2014","17-34","indirekter Migrationshintergrund","339","0.328011617992616","0.301816762514585","0.354206473470647"
"voll erwerbstätig","2014","35-65","kein Migrationshintergrund","6074","0.557563380515349","0.548542069688079","0.566584691342619"
"voll erwerbstätig","2014","35-65","direkter Migrationshintergrund","1485","0.46595533811613","0.448842030738795","0.483068645493466"
"voll erwerbstätig","2014","35-65","indirekter Migrationshintergrund","350","0.559644996603091","0.522442008745153","0.596847984461028"
"voll erwerbstätig","2014","66 +","kein Migrationshintergrund","54","0.0107556918677511","0.0077452463206021","0.0137661374149002"
"voll erwerbstätig","2014","66 +","direkter Migrationshintergrund","","","",""
"voll erwerbstätig","2014","66 +","indirekter Migrationshintergrund","","","",""
"Teilzeit","2014","17-34","kein Migrationshintergrund","413","0.0926078963160757","0.0840493880785353","0.101166404553616"
"Teilzeit","2014","17-34","direkter Migrationshintergrund","141","0.0814471680762018","0.0674266368446618","0.0954676993077418"
"Teilzeit","2014","17-34","indirekter Migrationshintergrund","80","0.0728511766918229","0.0583506585051328","0.0873516948785129"
"Teilzeit","2014","35-65","kein Migrationshintergrund","2495","0.175906336206749","0.168990797415923","0.182821874997574"
"Teilzeit","2014","35-65","direkter Migrationshintergrund","554","0.157509092999597","0.145012016094028","0.170006169905165"
"Teilzeit","2014","35-65","indirekter Migrationshintergrund","140","0.162403339284653","0.134763533556008","0.190043145013298"
"Teilzeit","2014","66 +","kein Migrationshintergrund","73","0.0134534619398266","0.0100911683257258","0.0168157555539274"
"Teilzeit","2014","66 +","direkter Migrationshintergrund","","","",""
"Teilzeit","2014","66 +","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","2014","17-34","kein Migrationshintergrund","1581","0.287156899115224","0.27379915349747","0.300514644732977"
"nicht erwerbstätig","2014","17-34","direkter Migrationshintergrund","573","0.348793770222293","0.324364075627662","0.373223464816923"
"nicht erwerbstätig","2014","17-34","indirekter Migrationshintergrund","532","0.38490117793411","0.357753194285856","0.412049161582365"
"nicht erwerbstätig","2014","35-65","kein Migrationshintergrund","2343","0.210565032364136","0.203159636179186","0.217970428549086"
"nicht erwerbstätig","2014","35-65","direkter Migrationshintergrund","943","0.293254646376997","0.277636591376478","0.308872701377516"
"nicht erwerbstätig","2014","35-65","indirekter Migrationshintergrund","143","0.219384027721842","0.188371207648264","0.25039684779542"
"nicht erwerbstätig","2014","66 +","kein Migrationshintergrund","4208","0.939356859941598","0.932391140697786","0.946322579185411"
"nicht erwerbstätig","2014","66 +","direkter Migrationshintergrund","412","0.955466503952228","0.936170518668003","0.974762489236452"
"nicht erwerbstätig","2014","66 +","indirekter Migrationshintergrund","","","",""
"Andere","2014","17-34","kein Migrationshintergrund","972","0.208815050965198","0.196814630207788","0.220815471722609"
"Andere","2014","17-34","direkter Migrationshintergrund","273","0.175161937699689","0.155677915227281","0.194645960172098"
"Andere","2014","17-34","indirekter Migrationshintergrund","283","0.214236027381451","0.19134407569392","0.237127979068982"
"Andere","2014","35-65","kein Migrationshintergrund","732","0.055965250913766","0.0517903111817862","0.0601401906457457"
"Andere","2014","35-65","direkter Migrationshintergrund","282","0.0832809225072758","0.0738018921465647","0.0927599528679869"
"Andere","2014","35-65","indirekter Migrationshintergrund","51","0.0585676363904149","0.0409704412152364","0.0761648315655933"
"Andere","2014","66 +","kein Migrationshintergrund","175","0.0364339862508239","0.0309656664927081","0.0419023060089398"
"Andere","2014","66 +","direkter Migrationshintergrund","","","",""
"Andere","2014","66 +","indirekter Migrationshintergrund","","","",""
"voll erwerbstätig","2015","17-34","kein Migrationshintergrund","1320","0.414357458109273","0.399322831340904","0.429392084877643"
"voll erwerbstätig","2015","17-34","direkter Migrationshintergrund","759","0.43949806518338","0.417625385688653","0.461370744678108"
"voll erwerbstätig","2015","17-34","indirekter Migrationshintergrund","280","0.356281269248895","0.328121076046309","0.384441462451481"
"voll erwerbstätig","2015","35-65","kein Migrationshintergrund","5732","0.554435861215405","0.54515143805412","0.563720284376691"
"voll erwerbstätig","2015","35-65","direkter Migrationshintergrund","1586","0.459062533950843","0.442630711704036","0.47549435619765"
"voll erwerbstätig","2015","35-65","indirekter Migrationshintergrund","359","0.574625998316975","0.537602205044299","0.611649791589651"
"voll erwerbstätig","2015","66 +","kein Migrationshintergrund","53","0.01234253354136","0.0091040425515822","0.0155810245311379"
"voll erwerbstätig","2015","66 +","direkter Migrationshintergrund","","","",""
"voll erwerbstätig","2015","66 +","indirekter Migrationshintergrund","","","",""
"Teilzeit","2015","17-34","kein Migrationshintergrund","373","0.087187912643738","0.0785778245671974","0.0957980007202785"
"Teilzeit","2015","17-34","direkter Migrationshintergrund","208","0.108554891382945","0.0948458543653659","0.122263928400524"
"Teilzeit","2015","17-34","indirekter Migrationshintergrund","74","0.0603560938798437","0.0463527009530058","0.0743594868066815"
"Teilzeit","2015","35-65","kein Migrationshintergrund","2465","0.187115663389791","0.179830427731534","0.194400899048048"
"Teilzeit","2015","35-65","direkter Migrationshintergrund","607","0.171090441248021","0.158672696760087","0.183508185735956"
"Teilzeit","2015","35-65","indirekter Migrationshintergrund","141","0.153184137404525","0.126212693597101","0.180155581211949"
"Teilzeit","2015","66 +","kein Migrationshintergrund","73","0.0129847041548952","0.0096641135832966","0.0163052947264938"
"Teilzeit","2015","66 +","direkter Migrationshintergrund","","","",""
"Teilzeit","2015","66 +","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","2015","17-34","kein Migrationshintergrund","1477","0.290472093553851","0.276616481631007","0.304327705476695"
"nicht erwerbstätig","2015","17-34","direkter Migrationshintergrund","755","0.307949108991018","0.287604776762011","0.328293441220024"
