"erwst","year","age_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"nicht erwerbstätig","2012","66 +","AkademikerIn","1039","0.920197659418001","0.904501488308452","0.93589383052755"
"Andere","2012","17-34","(noch) kein Abschluss","218","0.206257479146414","0.18164280504399","0.230872153248838"
"Andere","2012","17-34","Hauptschule","216","0.162165002185312","0.141804286434545","0.18252571793608"
"Andere","2012","17-34","Realschule","346","0.179251872855162","0.161620425986954","0.196883319723371"
"Andere","2012","17-34","(Fach-)Abitur","287","0.229103844030086","0.206760277841065","0.251447410219107"
"Andere","2012","17-34","AkademikerIn","45","0.0600259830048365","0.0442781812251576","0.0757737847845154"
"Andere","2012","35-65","(noch) kein Abschluss","21","","",""
"Andere","2012","35-65","Hauptschule","339","0.0675998087065327","0.0602977343582967","0.0749018830547688"
"Andere","2012","35-65","Realschule","348","0.0537529231137702","0.0476118451139756","0.0598940011135647"
"Andere","2012","35-65","(Fach-)Abitur","133","0.0556136401482213","0.0454807734878182","0.0657465068086245"
"Andere","2012","35-65","AkademikerIn","138","0.029317806425937","0.0241710321156247","0.0344645807362494"
"Andere","2012","66 +","(noch) kein Abschluss","2","","",""
"Andere","2012","66 +","Hauptschule","58","0.0219582257043957","0.0166291443844006","0.0272873070243909"
"Andere","2012","66 +","Realschule","28","","",""
"Andere","2012","66 +","(Fach-)Abitur","7","","",""
"Andere","2012","66 +","AkademikerIn","51","0.0425942941834801","0.0308974402550404","0.0542911481119197"
"voll erwerbstätig","2013","17-34","(noch) kein Abschluss","30","0.0279463121602777","0.0188672995937882","0.0370253247267671"
"voll erwerbstätig","2013","17-34","Hauptschule","583","0.408393807289798","0.384882397413475","0.43190521716612"
"voll erwerbstätig","2013","17-34","Realschule","775","0.506312095603667","0.484690722747296","0.527933468460038"
"voll erwerbstätig","2013","17-34","(Fach-)Abitur","481","0.317137219837802","0.295009241895073","0.339265197780531"
"voll erwerbstätig","2013","17-34","AkademikerIn","660","0.661979943820249","0.634226962435726","0.689732925204772"
"voll erwerbstätig","2013","35-65","(noch) kein Abschluss","114","0.268742349742956","0.225832259389034","0.311652440096877"
"voll erwerbstätig","2013","35-65","Hauptschule","2307","0.463773916636118","0.450048409080319","0.477499424191917"
"voll erwerbstätig","2013","35-65","Realschule","2460","0.542680607769829","0.528873534677861","0.556487680861797"
"voll erwerbstätig","2013","35-65","(Fach-)Abitur","1201","0.569290373127272","0.549945508604335","0.588635237650208"
"voll erwerbstätig","2013","35-65","AkademikerIn","2791","0.671341289246959","0.657731564685029","0.684951013808888"
"voll erwerbstätig","2013","66 +","(noch) kein Abschluss","2","","",""
"voll erwerbstätig","2013","66 +","Hauptschule","22","","",""
"voll erwerbstätig","2013","66 +","Realschule","7","","",""
"voll erwerbstätig","2013","66 +","(Fach-)Abitur","3","","",""
"voll erwerbstätig","2013","66 +","AkademikerIn","27","","",""
"Teilzeit","2013","17-34","(noch) kein Abschluss","30","0.0245371014626442","0.0160149696843192","0.0330592332409691"
"Teilzeit","2013","17-34","Hauptschule","151","0.0768489671551392","0.0641087115746493","0.0895892227356292"
"Teilzeit","2013","17-34","Realschule","257","0.089208151851264","0.0768810861736496","0.101535217528878"
"Teilzeit","2013","17-34","(Fach-)Abitur","178","0.0945265878652666","0.0806153350437027","0.108437840686831"
"Teilzeit","2013","17-34","AkademikerIn","163","0.124635561453811","0.105256558420528","0.144014564487095"
"Teilzeit","2013","35-65","(noch) kein Abschluss","47","0.111160649995079","0.080734756688743","0.141586543301415"
"Teilzeit","2013","35-65","Hauptschule","740","0.127867850823127","0.118676631771661","0.137059069874594"
"Teilzeit","2013","35-65","Realschule","1195","0.198710097538918","0.187650878316349","0.209769316761486"
"Teilzeit","2013","35-65","(Fach-)Abitur","621","0.200265446398117","0.184631002979532","0.215899889816701"
"Teilzeit","2013","35-65","AkademikerIn","947","0.165269836462869","0.154508283795986","0.176031389129753"
"Teilzeit","2013","66 +","(noch) kein Abschluss","","","",""
"Teilzeit","2013","66 +","Hauptschule","28","","",""
"Teilzeit","2013","66 +","Realschule","6","","",""
"Teilzeit","2013","66 +","(Fach-)Abitur","8","","",""
"Teilzeit","2013","66 +","AkademikerIn","31","0.0227967185949837","0.0142444016429456","0.0313490355470219"
"nicht erwerbstätig","2013","17-34","(noch) kein Abschluss","949","0.742148226313925","0.718051301273595","0.766245151354256"
"nicht erwerbstätig","2013","17-34","Hauptschule","632","0.330291243218188","0.307794779185069","0.352787707251307"
"nicht erwerbstätig","2013","17-34","Realschule","541","0.204209124755237","0.186775611314723","0.221642638195752"
"nicht erwerbstätig","2013","17-34","(Fach-)Abitur","656","0.350929737539184","0.328235931251613","0.373623543826756"
"nicht erwerbstätig","2013","17-34","AkademikerIn","203","0.140569354580503","0.120177029914145","0.160961679246861"
"nicht erwerbstätig","2013","35-65","(noch) kein Abschluss","208","0.515121930809199","0.466746209523546","0.563497652094853"
"nicht erwerbstätig","2013","35-65","Hauptschule","1593","0.332119278455099","0.319156509437322","0.345082047472875"
"nicht erwerbstätig","2013","35-65","Realschule","1005","0.201888108829677","0.190762931954554","0.213013285704799"
"nicht erwerbstätig","2013","35-65","(Fach-)Abitur","525","0.177902321173421","0.162962032066417","0.192842610280426"
"nicht erwerbstätig","2013","35-65","AkademikerIn","660","0.131766181683251","0.121966196644919","0.141566166721584"
"nicht erwerbstätig","2013","66 +","(noch) kein Abschluss","79","0.932822907810966","0.878968748991071","0.98667706663086"
"nicht erwerbstätig","2013","66 +","Hauptschule","2597","0.957413466949718","0.949819492753612","0.965007441145824"
"nicht erwerbstätig","2013","66 +","Realschule","763","0.960366199875957","0.946821473966875","0.973910925785038"
"nicht erwerbstätig","2013","66 +","(Fach-)Abitur","226","0.934920204867542","0.904282320070752","0.965558089664333"
"nicht erwerbstätig","2013","66 +","AkademikerIn","1055","0.906967739072869","0.890323349673704","0.923612128472034"
"Andere","2013","17-34","(noch) kein Abschluss","257","0.205368360063153","0.183115751297145","0.22762096882916"
"Andere","2013","17-34","Hauptschule","313","0.184465982336875","0.165913504220994","0.203018460452755"
"Andere","2013","17-34","Realschule","481","0.200270627789832","0.182963379485968","0.217577876093695"
"Andere","2013","17-34","(Fach-)Abitur","384","0.237406454757747","0.217174202769716","0.257638706745778"
"Andere","2013","17-34","AkademikerIn","90","0.0728151401454362","0.0575707517818461","0.0880595285090263"
"Andere","2013","35-65","(noch) kein Abschluss","41","0.104975069452766","0.0753051194644244","0.134645019441108"
"Andere","2013","35-65","Hauptschule","431","0.0762389540856564","0.0689348059454497","0.0835431022258632"
"Andere","2013","35-65","Realschule","341","0.0567211858615765","0.0503103839916076","0.0631319877315454"
"Andere","2013","35-65","(Fach-)Abitur","170","0.0525418593011902","0.04382541784376","0.0612583007586204"
"Andere","2013","35-65","AkademikerIn","178","0.0316226926069208","0.0265524725579383","0.0366929126559033"
"Andere","2013","66 +","(noch) kein Abschluss","2","","",""
"Andere","2013","66 +","Hauptschule","69","0.0249541980945582","0.0190878541009336","0.0308205420881828"
"Andere","2013","66 +","Realschule","21","","",""
"Andere","2013","66 +","(Fach-)Abitur","12","","",""
"Andere","2013","66 +","AkademikerIn","57","0.0530924170681182","0.0402447224235035","0.0659401117127328"
"voll erwerbstätig","2014","17-34","(noch) kein Abschluss","19","","",""
"voll erwerbstätig","2014","17-34","Hauptschule","490","0.401122608806117","0.375025885978593","0.427219331633642"
"voll erwerbstätig","2014","17-34","Realschule","643","0.47545539512947","0.451553757275788","0.499357032983153"
"voll erwerbstätig","2014","17-34","(Fach-)Abitur","405","0.325503264827119","0.301743595468323","0.349262934185914"
"voll erwerbstätig","2014","17-34","AkademikerIn","554","0.65162011375568","0.621274433413981","0.681965794097378"
"voll erwerbstätig","2014","35-65","(noch) kein Abschluss","88","0.231990182874211","0.187254586911207","0.276725778837216"
"voll erwerbstätig","2014","35-65","Hauptschule","1957","0.470253167200597","0.455291496890863","0.48521483751033"
"voll erwerbstätig","2014","35-65","Realschule","2218","0.536904403407864","0.522293269876742","0.551515536938985"
"voll erwerbstätig","2014","35-65","(Fach-)Abitur","1074","0.5661232180158","0.545455671602084","0.586790764429516"
"voll erwerbstätig","2014","35-65","AkademikerIn","2492","0.665130790786227","0.650711154501783","0.679550427070671"
"voll erwerbstätig","2014","66 +","(noch) kein Abschluss","3","","",""
"voll erwerbstätig","2014","66 +","Hauptschule","22","","",""
"voll erwerbstätig","2014","66 +","Realschule","6","","",""
"voll erwerbstätig","2014","66 +","(Fach-)Abitur","4","","",""
"voll erwerbstätig","2014","66 +","AkademikerIn","27","","",""
"Teilzeit","2014","17-34","(noch) kein Abschluss","15","","",""
"Teilzeit","2014","17-34","Hauptschule","122","0.0794143822138924","0.0650177762836923","0.0938109881440924"
"Teilzeit","2014","17-34","Realschule","207","0.108993704281128","0.0940787250656017","0.123908683496654"
"Teilzeit","2014","17-34","(Fach-)Abitur","132","0.0911569722943122","0.0765617007913832","0.105752243797241"
"Teilzeit","2014","17-34","AkademikerIn","127","0.118188605833579","0.0976273915382804","0.138749820128878"
"Teilzeit","2014","35-65","(noch) kein Abschluss","28","","",""
"Teilzeit","2014","35-65","Hauptschule","643","0.135953504522471","0.125679404450377","0.146227604594564"
"Teilzeit","2014","35-65","Realschule","1059","0.208489784081658","0.196586391607345","0.220393176555972"
"Teilzeit","2014","35-65","(Fach-)Abitur","568","0.2084422519553","0.191503382793291","0.22538112111731"
"Teilzeit","2014","35-65","AkademikerIn","869","0.164439245829995","0.153113809939972","0.175764681720018"
"Teilzeit","2014","66 +","(noch) kein Abschluss","","","",""
"Teilzeit","2014","66 +","Hauptschule","34","0.0126299565559009","0.00836289833363862","0.0168970147781633"
"Teilzeit","2014","66 +","Realschule","9","","",""
"Teilzeit","2014","66 +","(Fach-)Abitur","9","","",""
"Teilzeit","2014","66 +","AkademikerIn","28","","",""
"nicht erwerbstätig","2014","17-34","(noch) kein Abschluss","779","0.769834298826541","0.74402705799738","0.795641539655702"
"nicht erwerbstätig","2014","17-34","Hauptschule","490","0.32684082128297","0.301865822489147","0.351815820076793"
"nicht erwerbstätig","2014","17-34","Realschule","432","0.211393075167207","0.191851605126617","0.230934545207796"
"nicht erwerbstätig","2014","17-34","(Fach-)Abitur","553","0.323194491882382","0.299478750277656","0.346910233487108"
"nicht erwerbstätig","2014","17-34","AkademikerIn","191","0.146137973180539","0.12363973597583","0.168636210385248"
"nicht erwerbstätig","2014","35-65","(noch) kein Abschluss","193","0.587524034482666","0.535350869802724","0.639697199162607"
"nicht erwerbstätig","2014","35-65","Hauptschule","1315","0.31464946153467","0.300729119477738","0.328569803591603"
"nicht erwerbstätig","2014","35-65","Realschule","868","0.195101541420627","0.183489702590456","0.206713380250797"
"nicht erwerbstätig","2014","35-65","(Fach-)Abitur","402","0.168862585299611","0.153239983378957","0.184485187220265"
"nicht erwerbstätig","2014","35-65","AkademikerIn","588","0.13648084815558","0.125991825711724","0.146969870599437"
"nicht erwerbstätig","2014","66 +","(noch) kein Abschluss","67","0.92532686261078","0.8641835870489","0.986470138172661"
"nicht erwerbstätig","2014","66 +","Hauptschule","2481","0.946867346953797","0.938296712193807","0.955437981713787"
"nicht erwerbstätig","2014","66 +","Realschule","758","0.953704684050764","0.939125872260227","0.9682834958413"
"nicht erwerbstätig","2014","66 +","(Fach-)Abitur","229","0.939125131700852","0.909545553348255","0.96870471005345"
"nicht erwerbstätig","2014","66 +","AkademikerIn","1053","0.912853798627402","0.896657716416663","0.929049880838142"
"Andere","2014","17-34","(noch) kein Abschluss","209","0.194737388089909","0.17045921064957","0.219015565530249"
"Andere","2014","17-34","Hauptschule","253","0.19262218769702","0.17162457097589","0.21361980441815"
"Andere","2014","17-34","Realschule","395","0.204157825422195","0.184865790009363","0.223449860835028"
"Andere","2014","17-34","(Fach-)Abitur","404","0.260145270996187","0.237899165772391","0.282391376219983"
"Andere","2014","17-34","AkademikerIn","75","0.0840533072302024","0.0663813112504258","0.101725303209979"
"Andere","2014","35-65","(noch) kein Abschluss","33","0.105116946107143","0.0726116184905169","0.137622273723769"
"Andere","2014","35-65","Hauptschule","360","0.0791438667422622","0.0710513323009033","0.0872364011836212"
"Andere","2014","35-65","Realschule","329","0.059504271089851","0.0525723663683133","0.0664361758113887"
"Andere","2014","35-65","(Fach-)Abitur","165","0.0565719447292886","0.0469379771434157","0.0662059123151615"
"Andere","2014","35-65","AkademikerIn","166","0.0339491152281978","0.0284159020488133","0.0394823284075823"
"Andere","2014","66 +","(noch) kein Abschluss","1","","",""
"Andere","2014","66 +","Hauptschule","94","0.0323066411317727","0.0255504418514977","0.0390628404120477"
"Andere","2014","66 +","Realschule","25","","",""
"Andere","2014","66 +","(Fach-)Abitur","9","","",""
"Andere","2014","66 +","AkademikerIn","57","0.0497354729771504","0.0372518537539522","0.0622190922003486"
"voll erwerbstätig","2015","17-34","(noch) kein Abschluss","31","0.0295318215610014","0.0186573285599277","0.0404063145620751"
"voll erwerbstätig","2015","17-34","Hauptschule","466","0.428291595912368","0.401434047959997","0.455149143864739"
"voll erwerbstätig","2015","17-34","Realschule","605","0.526364403923268","0.501138585568183","0.551590222278352"
"voll erwerbstätig","2015","17-34","(Fach-)Abitur","476","0.327473064029354","0.304788010011246","0.350158118047461"
"voll erwerbstätig","2015","17-34","AkademikerIn","638","0.610529977454712","0.582516816589935","0.638543138319489"
"voll erwerbstätig","2015","35-65","(noch) kein Abschluss","98","0.255409710483625","0.211330728580854","0.299488692386397"
"voll erwerbstätig","2015","35-65","Hauptschule","1822","0.460258915616445","0.444847697453861","0.47567013377903"
"voll erwerbstätig","2015","35-65","Realschule","2122","0.532769639446412","0.517896908036719","0.547642370856104"
"voll erwerbstätig","2015","35-65","(Fach-)Abitur","1114","0.56302683146746","0.542640231917856","0.583413431017063"
"voll erwerbstätig","2015","35-65","AkademikerIn","2454","0.661695661536854","0.647167170630052","0.676224152443657"
"voll erwerbstätig","2015","66 +","(noch) kein Abschluss","2","","",""
"voll erwerbstätig","2015","66 +","Hauptschule","22","","",""
"voll erwerbstätig","2015","66 +","Realschule","9","","",""
"voll erwerbstätig","2015","66 +","(Fach-)Abitur","4","","",""
"voll erwerbstätig","2015","66 +","AkademikerIn","23","","",""
"Teilzeit","2015","17-34","(noch) kein Abschluss","18","","",""
"Teilzeit","2015","17-34","Hauptschule","108","0.0741829617251392","0.0599588890020856","0.0884070344481928"
"Teilzeit","2015","17-34","Realschule","170","0.0868141777579741","0.0725890967164983","0.10103925879945"
"Teilzeit","2015","17-34","(Fach-)Abitur","156","0.0898221633847944","0.0760007623679296","0.103643564401659"
"Teilzeit","2015","17-34","AkademikerIn","168","0.140815346743662","0.120833305508396","0.160797387978927"
"Teilzeit","2015","35-65","(noch) kein Abschluss","48","0.132199508098895","0.0979638221275906","0.1664351940702"
"Teilzeit","2015","35-65","Hauptschule","625","0.14526657121646","0.134371218041651","0.156161924391269"
"Teilzeit","2015","35-65","Realschule","1055","0.209325719816821","0.19719837919409","0.221453060439552"
"Teilzeit","2015","35-65","(Fach-)Abitur","587","0.220543491400924","0.203502458005323","0.237584524796525"
"Teilzeit","2015","35-65","AkademikerIn","872","0.181560405856831","0.169723410785001","0.193397400928661"
"Teilzeit","2015","66 +","(noch) kein Abschluss","","","",""
"Teilzeit","2015","66 +","Hauptschule","38","0.0130309405473289","0.00862754164375044","0.0174343394509075"
"Teilzeit","2015","66 +","Realschule","7","","",""
"Teilzeit","2015","66 +","(Fach-)Abitur","5","","",""
"Teilzeit","2015","66 +","AkademikerIn","32","0.0210931505259942","0.0129082454055376","0.0292780556464508"
"nicht erwerbstätig","2015","17-34","(noch) kein Abschluss","686","0.730994914307314","0.702510278337113","0.759479550277516"
"nicht erwerbstätig","2015","17-34","Hauptschule","492","0.308236511928867","0.283173679294948","0.333299344562786"
"nicht erwerbstätig","2015","17-34","Realschule","392","0.206008015148253","0.185575117520282","0.226440912776223"
"nicht erwerbstätig","2015","17-34","(Fach-)Abitur","638","0.330321384287408","0.307586186070478","0.353056582504338"
"nicht erwerbstätig","2015","17-34","AkademikerIn","263","0.172518460258836","0.15081302273421","0.194223897783463"
"nicht erwerbstätig","2015","35-65","(noch) kein Abschluss","202","0.519289678728034","0.468788590415304","0.569790767040765"
"nicht erwerbstätig","2015","35-65","Hauptschule","1230","0.312567520234179","0.298234752194163","0.326900288274195"
"nicht erwerbstätig","2015","35-65","Realschule","849","0.198415012978098","0.186526774034683","0.210303251921512"
"nicht erwerbstätig","2015","35-65","(Fach-)Abitur","434","0.16546968394734","0.150196374936997","0.180742992957683"
"nicht erwerbstätig","2015","35-65","AkademikerIn","577","0.123592197153464","0.113486035914326","0.133698358392602"
"nicht erwerbstätig","2015","66 +","(noch) kein Abschluss","53","0.89392685777736","0.814678950187414","0.973174765367305"
"nicht erwerbstätig","2015","66 +","Hauptschule","2407","0.944818232477305","0.935952383778876","0.953684081175734"
"nicht erwerbstätig","2015","66 +","Realschule","769","0.928164293252941","0.910490743868981","0.945837842636901"
"nicht erwerbstätig","2015","66 +","(Fach-)Abitur","232","0.92063239815424","0.887324089034968","0.953940707273512"
"nicht erwerbstätig","2015","66 +","AkademikerIn","1071","0.919389289501665","0.903882627010874","0.934895951992456"
"Andere","2015","17-34","(noch) kein Abschluss","196","0.225810390115565","0.198952686290221","0.252668093940909"
"Andere","2015","17-34","Hauptschule","238","0.189288930433626","0.168026889229096","0.210550971638156"
"Andere","2015","17-34","Realschule","338","0.180813403170506","0.161369360288871","0.20025744605214"
"Andere","2015","17-34","(Fach-)Abitur","374","0.252383388298444","0.231385914934603","0.273380861662285"
"Andere","2015","17-34","AkademikerIn","95","0.0761362155427898","0.0609002067264844","0.0913722243590951"
"Andere","2015","35-65","(noch) kein Abschluss","28","","",""
"Andere","2015","35-65","Hauptschule","341","0.0819069929329155","0.0734279476335423","0.0903860382322888"
"Andere","2015","35-65","Realschule","297","0.0594896277586694","0.0524385112024846","0.0665407443148541"
"Andere","2015","35-65","(Fach-)Abitur","139","0.0509599931842759","0.0419212134810632","0.0599987728874886"
"Andere","2015","35-65","AkademikerIn","171","0.0331517354528511","0.0276541767713505","0.0386492941343517"
"Andere","2015","66 +","(noch) kein Abschluss","3","","",""
"Andere","2015","66 +","Hauptschule","81","0.0342355796552672","0.0271752850591335","0.0412958742514008"
"Andere","2015","66 +","Realschule","35","0.0518616330159264","0.0366841372940201","0.0670391287378326"
"Andere","2015","66 +","(Fach-)Abitur","12","","",""
"Andere","2015","66 +","AkademikerIn","58","0.0443255363902208","0.0326021189204934","0.0560489538599483"
"voll erwerbstätig","2016","17-34","(noch) kein Abschluss","44","0.0368033084407654","0.0268947429937478","0.046711873887783"
"voll erwerbstätig","2016","17-34","Hauptschule","390","0.388162655639142","0.362930761048765","0.413394550229519"
"voll erwerbstätig","2016","17-34","Realschule","511","0.511907845304801","0.484808605786579","0.539007084823023"
"voll erwerbstätig","2016","17-34","(Fach-)Abitur","412","0.343152673584005","0.320154165560943","0.366151181607068"
"voll erwerbstätig","2016","17-34","AkademikerIn","560","0.601640286124583","0.574391735363281","0.628888836885884"
"voll erwerbstätig","2016","35-65","(noch) kein Abschluss","95","0.267115173843403","0.236682702542893","0.297547645143913"
"voll erwerbstätig","2016","35-65","Hauptschule","1686","0.486438941080004","0.470650911322203","0.502226970837806"
"voll erwerbstätig","2016","35-65","Realschule","1967","0.535488236818695","0.520042090072267","0.550934383565124"
"voll erwerbstätig","2016","35-65","(Fach-)Abitur","1044","0.572419911817664","0.5524005518076","0.592439271827727"
"voll erwerbstätig","2016","35-65","AkademikerIn","2273","0.647848351616541","0.633147103626669","0.662549599606413"
"voll erwerbstätig","2016","66 +","(noch) kein Abschluss","2","","",""
"voll erwerbstätig","2016","66 +","Hauptschule","19","","",""
"voll erwerbstätig","2016","66 +","Realschule","11","","",""
"voll erwerbstätig","2016","66 +","(Fach-)Abitur","5","","",""
"voll erwerbstätig","2016","66 +","AkademikerIn","33","0.0217724415992532","0.0134910869619255","0.030053796236581"
"Teilzeit","2016","17-34","(noch) kein Abschluss","25","","",""
"Teilzeit","2016","17-34","Hauptschule","115","0.0989158412440921","0.0834582934625656","0.114373389025619"
"Teilzeit","2016","17-34","Realschule","146","0.0762709577472437","0.061880911281857","0.0906610042126303"
"Teilzeit","2016","17-34","(Fach-)Abitur","142","0.0892028679835694","0.0753950838955171","0.103010652071622"
"Teilzeit","2016","17-34","AkademikerIn","126","0.128540989343123","0.109912332188945","0.147169646497301"
"Teilzeit","2016","35-65","(noch) kein Abschluss","49","0.123472265105503","0.100844710827507","0.146099819383498"
"Teilzeit","2016","35-65","Hauptschule","604","0.158898766959222","0.14735089061797","0.170446643300474"
"Teilzeit","2016","35-65","Realschule","1009","0.212373093433763","0.199706586964172","0.225039599903354"
"Teilzeit","2016","35-65","(Fach-)Abitur","584","0.220252881494138","0.203483317320381","0.237022445667894"
"Teilzeit","2016","35-65","AkademikerIn","873","0.190491622234206","0.17840510221411","0.202578142254303"
"Teilzeit","2016","66 +","(noch) kein Abschluss","","","",""
"Teilzeit","2016","66 +","Hauptschule","34","0.0161982448751887","0.0111329976431224","0.0212634921072551"
"Teilzeit","2016","66 +","Realschule","15","","",""
"Teilzeit","2016","66 +","(Fach-)Abitur","5","","",""
"Teilzeit","2016","66 +","AkademikerIn","35","0.0202959887714153","0.0122943227741204","0.0282976547687101"
"nicht erwerbstätig","2016","17-34","(noch) kein Abschluss","1150","0.792061511225851","0.770703699332721","0.81341932311898"
"nicht erwerbstätig","2016","17-34","Hauptschule","713","0.361668049382326","0.33679074275287","0.386545356011781"
"nicht erwerbstätig","2016","17-34","Realschule","345","0.232305544159331","0.209410879502995","0.255200208815668"
"nicht erwerbstätig","2016","17-34","(Fach-)Abitur","725","0.330433418242061","0.307647705511916","0.353219130972205"
"nicht erwerbstätig","2016","17-34","AkademikerIn","450","0.20375636962801","0.181337390581043","0.226175348674977"
"nicht erwerbstätig","2016","35-65","(noch) kein Abschluss","617","0.5192644537293","0.484899363287782","0.553629544170819"
"nicht erwerbstätig","2016","35-65","Hauptschule","1236","0.272264935478006","0.258204452684722","0.286325418271289"
"nicht erwerbstätig","2016","35-65","Realschule","769","0.197741173708972","0.185405790762139","0.210076556655804"
"nicht erwerbstätig","2016","35-65","(Fach-)Abitur","570","0.149972171655886","0.135524229333034","0.164420113978738"
"nicht erwerbstätig","2016","35-65","AkademikerIn","760","0.130724659136153","0.120349133667992","0.141100184604314"
"nicht erwerbstätig","2016","66 +","(noch) kein Abschluss","66","0.87893635080562","0.802520286814461","0.95535241479678"
"nicht erwerbstätig","2016","66 +","Hauptschule","2255","0.94526355992994","0.936136569321509","0.954390550538371"
"nicht erwerbstätig","2016","66 +","Realschule","758","0.924088391592531","0.905893614364725","0.942283168820337"
"nicht erwerbstätig","2016","66 +","(Fach-)Abitur","216","0.914422774834058","0.878957628362035","0.949887921306082"
"nicht erwerbstätig","2016","66 +","AkademikerIn","1067","0.912748858138199","0.896735254383396","0.928762461893002"
"Andere","2016","17-34","(noch) kein Abschluss","168","0.160292508883021","0.140984811313794","0.179600206452248"
"Andere","2016","17-34","Hauptschule","215","0.15125345373444","0.132702482332094","0.169804425136787"
"Andere","2016","17-34","Realschule","305","0.179515652788624","0.158709268828435","0.200322036748813"
"Andere","2016","17-34","(Fach-)Abitur","358","0.237211040190365","0.216605054228369","0.257817026152361"
"Andere","2016","17-34","AkademikerIn","104","0.0660623549042839","0.0522370978646556","0.0798876119439122"
"Andere","2016","35-65","(noch) kein Abschluss","51","0.0901481073217938","0.0704495811255421","0.109846633518045"
"Andere","2016","35-65","Hauptschule","324","0.0823973564827679","0.0737117191080264","0.0910829938575094"
"Andere","2016","35-65","Realschule","260","0.0543974960385701","0.047373397553423","0.0614215945237171"
"Andere","2016","35-65","(Fach-)Abitur","148","0.0573550350323128","0.0479460248638825","0.066764045200743"
"Andere","2016","35-65","AkademikerIn","149","0.0309353670130999","0.0256062326518745","0.0362645013743252"
"Andere","2016","66 +","(noch) kein Abschluss","2","","",""
"Andere","2016","66 +","Hauptschule","78","0.0318019458045126","0.0247611488412422","0.0388427427677831"
"Andere","2016","66 +","Realschule","30","0.0434105005586573","0.0294115303266945","0.0574094707906202"
"Andere","2016","66 +","(Fach-)Abitur","13","","",""
"Andere","2016","66 +","AkademikerIn","58","0.0451827114911324","0.0333965021314419","0.0569689208508228"
"voll erwerbstätig","2017","17-34","(noch) kein Abschluss","67","0.040433689738519","0.0311918260557697","0.0496755534212684"
"voll erwerbstätig","2017","17-34","Hauptschule","431","0.431317527538064","0.406873896519766","0.455761158556363"
"voll erwerbstätig","2017","17-34","Realschule","658","0.545894974174788","0.520460258437365","0.57132968991221"
"voll erwerbstätig","2017","17-34","(Fach-)Abitur","485","0.325582474588476","0.304932007424345","0.346232941752606"
"voll erwerbstätig","2017","17-34","AkademikerIn","649","0.61915577232056","0.593961039552195","0.644350505088926"
"voll erwerbstätig","2017","35-65","(noch) kein Abschluss","120","0.265199455219382","0.237975046716523","0.292423863722242"
"voll erwerbstätig","2017","35-65","Hauptschule","1779","0.47890354083608","0.463686471986948","0.494120609685212"
"voll erwerbstätig","2017","35-65","Realschule","2359","0.550083132931491","0.535719240057707","0.564447025805275"
"voll erwerbstätig","2017","35-65","(Fach-)Abitur","1143","0.548653352057602","0.529499727874692","0.567806976240511"
"voll erwerbstätig","2017","35-65","AkademikerIn","2623","0.659228528329842","0.645474812020636","0.672982244639048"
"voll erwerbstätig","2017","66 +","(noch) kein Abschluss","4","","",""
"voll erwerbstätig","2017","66 +","Hauptschule","23","","",""
"voll erwerbstätig","2017","66 +","Realschule","15","","",""
"voll erwerbstätig","2017","66 +","(Fach-)Abitur","4","","",""
"voll erwerbstätig","2017","66 +","AkademikerIn","35","0.0239440511149907","0.0155096435038548","0.0323784587261267"
"Teilzeit","2017","17-34","(noch) kein Abschluss","36","0.0152264733521434","0.00948110045563917","0.0209718462486477"
"Teilzeit","2017","17-34","Hauptschule","127","0.0925239773476397","0.0782226294794448","0.106825325215835"
"Teilzeit","2017","17-34","Realschule","145","0.0702858998009476","0.0572271079562623","0.0833446916456329"
"Teilzeit","2017","17-34","(Fach-)Abitur","165","0.100371489216294","0.0871289357037729","0.113614042728815"
"Teilzeit","2017","17-34","AkademikerIn","169","0.135813400943659","0.118038336641021","0.153588465246298"
"Teilzeit","2017","35-65","(noch) kein Abschluss","61","0.0906055855269199","0.0729028235130062","0.108308347540834"
"Teilzeit","2017","35-65","Hauptschule","666","0.148834964923799","0.137993017605843","0.159676912241755"
"Teilzeit","2017","35-65","Realschule","1171","0.221137582931512","0.209154915416876","0.233120250446148"
"Teilzeit","2017","35-65","(Fach-)Abitur","661","0.241953403535254","0.225469477712347","0.25843732935816"
"Teilzeit","2017","35-65","AkademikerIn","962","0.184332614518862","0.173080656821108","0.195584572216615"
"Teilzeit","2017","66 +","(noch) kein Abschluss","1","","",""
"Teilzeit","2017","66 +","Hauptschule","28","","",""
"Teilzeit","2017","66 +","Realschule","16","","",""
"Teilzeit","2017","66 +","(Fach-)Abitur","12","","",""
"Teilzeit","2017","66 +","AkademikerIn","46","0.0242609380416854","0.0157722797079909","0.0327495963753799"
"nicht erwerbstätig","2017","17-34","(noch) kein Abschluss","1438","0.78362315137578","0.764303050031786","0.802943252719775"
"nicht erwerbstätig","2017","17-34","Hauptschule","782","0.318483821902425","0.295489848886691","0.341477794918159"
"nicht erwerbstätig","2017","17-34","Realschule","398","0.210462135683022","0.189637967920332","0.231286303445712"
"nicht erwerbstätig","2017","17-34","(Fach-)Abitur","872","0.3337285692493","0.31294800975054","0.35450912874806"
"nicht erwerbstätig","2017","17-34","AkademikerIn","490","0.154726912801942","0.135963252777485","0.173490572826399"
