"plb0219","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja, alle 2 Wochen","2013","(noch) kein Abschluss","direkter Migrationshintergrund","10","","",""
"Ja, alle 2 Wochen","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Ja, alle 2 Wochen","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2013","Hauptschule","kein Migrationshintergrund","272","","",""
"Ja, alle 2 Wochen","2013","Hauptschule","direkter Migrationshintergrund","62","0.100083694173262","0.0761696444583145","0.12399774388821"
"Ja, alle 2 Wochen","2013","Hauptschule","indirekter Migrationshintergrund","25","","",""
"Ja, alle 2 Wochen","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2013","Realschule","kein Migrationshintergrund","482","0.0969573699794233","0.0884008506625068","0.10551388929634"
"Ja, alle 2 Wochen","2013","Realschule","direkter Migrationshintergrund","27","","",""
"Ja, alle 2 Wochen","2013","Realschule","indirekter Migrationshintergrund","32","0.139082201662074","0.0938681471465848","0.184296256177564"
"Ja, alle 2 Wochen","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2013","(Fach-)Abitur","kein Migrationshintergrund","166","","",""
"Ja, alle 2 Wochen","2013","(Fach-)Abitur","direkter Migrationshintergrund","40","0.139587660436721","0.102586957927314","0.176588362946129"
"Ja, alle 2 Wochen","2013","(Fach-)Abitur","indirekter Migrationshintergrund","11","","",""
"Ja, alle 2 Wochen","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2013","AkademikerIn","kein Migrationshintergrund","260","","",""
"Ja, alle 2 Wochen","2013","AkademikerIn","direkter Migrationshintergrund","35","0.0982906356498646","0.0678324225637841","0.128748848735945"
"Ja, alle 2 Wochen","2013","AkademikerIn","indirekter Migrationshintergrund","16","","",""
"Ja, alle 2 Wochen","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2013","(noch) kein Abschluss","kein Migrationshintergrund","7","0.03814053662521","0.00595002735447163","0.0703310458959483"
"Ja, alle 3-4 Wochen","2013","(noch) kein Abschluss","direkter Migrationshintergrund","8","0.150008358113351","0.0588939325206742","0.241122783706028"
"Ja, alle 3-4 Wochen","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2013","Hauptschule","kein Migrationshintergrund","107","","",""
"Ja, alle 3-4 Wochen","2013","Hauptschule","direkter Migrationshintergrund","25","","",""
"Ja, alle 3-4 Wochen","2013","Hauptschule","indirekter Migrationshintergrund","5","0.024385437636047","0.00221899338064624","0.0465518818914477"
"Ja, alle 3-4 Wochen","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2013","Realschule","kein Migrationshintergrund","244","","",""
"Ja, alle 3-4 Wochen","2013","Realschule","direkter Migrationshintergrund","10","","",""
"Ja, alle 3-4 Wochen","2013","Realschule","indirekter Migrationshintergrund","14","","",""
"Ja, alle 3-4 Wochen","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2013","(Fach-)Abitur","kein Migrationshintergrund","89","0.0716575770816282","0.0595353208852885","0.0837798332779678"
"Ja, alle 3-4 Wochen","2013","(Fach-)Abitur","direkter Migrationshintergrund","13","","",""
"Ja, alle 3-4 Wochen","2013","(Fach-)Abitur","indirekter Migrationshintergrund","7","0.0305005620696107","0.0013851196342044","0.0596160045050169"
"Ja, alle 3-4 Wochen","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2013","AkademikerIn","kein Migrationshintergrund","221","","",""
"Ja, alle 3-4 Wochen","2013","AkademikerIn","direkter Migrationshintergrund","20","","",""
"Ja, alle 3-4 Wochen","2013","AkademikerIn","indirekter Migrationshintergrund","13","","",""
"Ja, alle 3-4 Wochen","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2013","(noch) kein Abschluss","kein Migrationshintergrund","11","","",""
"Seltener","2013","(noch) kein Abschluss","direkter Migrationshintergrund","3","","",""
"Seltener","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","4","0.0929021265177433","-0.0343230303788962","0.220127283414383"
"Seltener","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2013","Hauptschule","kein Migrationshintergrund","418","0.16821595574112","0.153930993655545","0.182500917826695"
"Seltener","2013","Hauptschule","direkter Migrationshintergrund","56","0.0839819834452463","0.0618808027559925","0.1060831641345"
"Seltener","2013","Hauptschule","indirekter Migrationshintergrund","13","","",""
"Seltener","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2013","Realschule","kein Migrationshintergrund","793","0.197206328815481","0.185700577319105","0.208712080311857"
"Seltener","2013","Realschule","direkter Migrationshintergrund","22","","",""
"Seltener","2013","Realschule","indirekter Migrationshintergrund","29","","",""
"Seltener","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2013","(Fach-)Abitur","kein Migrationshintergrund","295","","",""
"Seltener","2013","(Fach-)Abitur","direkter Migrationshintergrund","39","0.153864938133461","0.115341696954726","0.192388179312196"
"Seltener","2013","(Fach-)Abitur","indirekter Migrationshintergrund","20","","",""
"Seltener","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2013","AkademikerIn","kein Migrationshintergrund","828","0.245018804053196","0.230858616367051","0.259178991739342"
"Seltener","2013","AkademikerIn","direkter Migrationshintergrund","74","0.216376974090297","0.174248650768212","0.258505297412382"
"Seltener","2013","AkademikerIn","indirekter Migrationshintergrund","38","0.27051687207196","0.202939880863716","0.338093863280203"
"Seltener","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nein, nie","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nein, nie","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nein, nie","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Nein, nie","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Nein, nie","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nein, nie","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2014","Realschule","kein Migrationshintergrund","","","",""
"Nein, nie","2014","Realschule","direkter Migrationshintergrund","","","",""
"Nein, nie","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Nein, nie","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nein, nie","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nein, nie","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nein, nie","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Nein, nie","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nein, nie","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein, nie","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2014","Realschule","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2014","Realschule","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2014","Realschule","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2014","Realschule","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2014","Realschule","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2014","Realschule","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2014","Realschule","kein Migrationshintergrund","","","",""
"Seltener","2014","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2015","(noch) kein Abschluss","kein Migrationshintergrund","57","0.535621567544565","0.437379941425143","0.633863193663987"
"Nein, nie","2015","(noch) kein Abschluss","direkter Migrationshintergrund","71","0.703512211630886","0.614880888936034","0.792143534325737"
"Nein, nie","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","18","","",""
"Nein, nie","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2015","Hauptschule","kein Migrationshintergrund","1375","","",""
"Nein, nie","2015","Hauptschule","direkter Migrationshintergrund","641","0.637630747792268","0.606983429248565","0.668278066335971"
"Nein, nie","2015","Hauptschule","indirekter Migrationshintergrund","179","","",""
"Nein, nie","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2015","Realschule","kein Migrationshintergrund","2493","","",""
"Nein, nie","2015","Realschule","direkter Migrationshintergrund","168","","",""
"Nein, nie","2015","Realschule","indirekter Migrationshintergrund","181","","",""
"Nein, nie","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2015","(Fach-)Abitur","kein Migrationshintergrund","1013","","",""
"Nein, nie","2015","(Fach-)Abitur","direkter Migrationshintergrund","415","0.572522270651997","0.534751284558321","0.610293256745674"
"Nein, nie","2015","(Fach-)Abitur","indirekter Migrationshintergrund","131","","",""
"Nein, nie","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2015","AkademikerIn","kein Migrationshintergrund","1583","","",""
"Nein, nie","2015","AkademikerIn","direkter Migrationshintergrund","409","0.552631096221425","0.515823315067202","0.589438877375649"
"Nein, nie","2015","AkademikerIn","indirekter Migrationshintergrund","114","","",""
"Nein, nie","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2015","(noch) kein Abschluss","kein Migrationshintergrund","11","","",""
"Ja, jede Woche","2015","(noch) kein Abschluss","direkter Migrationshintergrund","8","0.0376087067635518","0.000688166485877245","0.0745292470412264"
"Ja, jede Woche","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"Ja, jede Woche","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2015","Hauptschule","kein Migrationshintergrund","119","","",""
"Ja, jede Woche","2015","Hauptschule","direkter Migrationshintergrund","67","0.084562495708172","0.0668232384010909","0.102301753015253"
"Ja, jede Woche","2015","Hauptschule","indirekter Migrationshintergrund","19","","",""
"Ja, jede Woche","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2015","Realschule","kein Migrationshintergrund","174","","",""
"Ja, jede Woche","2015","Realschule","direkter Migrationshintergrund","10","","",""
"Ja, jede Woche","2015","Realschule","indirekter Migrationshintergrund","14","","",""
"Ja, jede Woche","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2015","(Fach-)Abitur","kein Migrationshintergrund","76","0.04681682801867","0.0365804664558161","0.057053189581524"
"Ja, jede Woche","2015","(Fach-)Abitur","direkter Migrationshintergrund","55","0.0800860332575705","0.0593628063822419","0.100809260132899"
"Ja, jede Woche","2015","(Fach-)Abitur","indirekter Migrationshintergrund","14","","",""
"Ja, jede Woche","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2015","AkademikerIn","kein Migrationshintergrund","336","0.104485874306985","0.0937901546406768","0.115181593973293"
"Ja, jede Woche","2015","AkademikerIn","direkter Migrationshintergrund","59","0.105961688220878","0.0831770791544972","0.12874629728726"
"Ja, jede Woche","2015","AkademikerIn","indirekter Migrationshintergrund","21","","",""
"Ja, jede Woche","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2015","(noch) kein Abschluss","kein Migrationshintergrund","14","","",""
"Ja, alle 2 Wochen","2015","(noch) kein Abschluss","direkter Migrationshintergrund","12","","",""
"Ja, alle 2 Wochen","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","5","0.099713480818411","-0.00750132804596405","0.206928289682786"
"Ja, alle 2 Wochen","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2015","Hauptschule","kein Migrationshintergrund","219","","",""
"Ja, alle 2 Wochen","2015","Hauptschule","direkter Migrationshintergrund","105","","",""
"Ja, alle 2 Wochen","2015","Hauptschule","indirekter Migrationshintergrund","42","0.179652743367797","0.133776511109599","0.225528975625996"
"Ja, alle 2 Wochen","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2015","Realschule","kein Migrationshintergrund","415","0.101937542991893","0.0924465088000552","0.11142857718373"
"Ja, alle 2 Wochen","2015","Realschule","direkter Migrationshintergrund","30","0.0773834861954707","0.0442617690423704","0.110505203348571"
"Ja, alle 2 Wochen","2015","Realschule","indirekter Migrationshintergrund","31","0.115742929613979","0.0783377764866832","0.153148082741274"
"Ja, alle 2 Wochen","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2015","(Fach-)Abitur","kein Migrationshintergrund","160","","",""
"Ja, alle 2 Wochen","2015","(Fach-)Abitur","direkter Migrationshintergrund","77","0.122341983781364","0.0973237984826447","0.147360169080084"
"Ja, alle 2 Wochen","2015","(Fach-)Abitur","indirekter Migrationshintergrund","17","","",""
"Ja, alle 2 Wochen","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2015","AkademikerIn","kein Migrationshintergrund","235","","",""
"Ja, alle 2 Wochen","2015","AkademikerIn","direkter Migrationshintergrund","68","0.109090524777726","0.0860124600850269","0.132168589470426"
"Ja, alle 2 Wochen","2015","AkademikerIn","indirekter Migrationshintergrund","24","","",""
"Ja, alle 2 Wochen","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2015","(noch) kein Abschluss","kein Migrationshintergrund","6","0.0829453697149501","0.0286173129340613","0.137273426495839"
"Ja, alle 3-4 Wochen","2015","(noch) kein Abschluss","direkter Migrationshintergrund","3","","",""
"Ja, alle 3-4 Wochen","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2015","Hauptschule","kein Migrationshintergrund","89","0.0380542434918293","0.0299366421080007","0.046171844875658"
"Ja, alle 3-4 Wochen","2015","Hauptschule","direkter Migrationshintergrund","53","0.0681472347876033","0.052080413797381","0.0842140557778257"
"Ja, alle 3-4 Wochen","2015","Hauptschule","indirekter Migrationshintergrund","6","0.0186091708997465","0.00245976832587986","0.0347585734736132"
"Ja, alle 3-4 Wochen","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2015","Realschule","kein Migrationshintergrund","189","","",""
"Ja, alle 3-4 Wochen","2015","Realschule","direkter Migrationshintergrund","16","","",""
"Ja, alle 3-4 Wochen","2015","Realschule","indirekter Migrationshintergrund","11","","",""
"Ja, alle 3-4 Wochen","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2015","(Fach-)Abitur","kein Migrationshintergrund","73","0.0484969375595577","0.0380877054177043","0.0589061697014112"
"Ja, alle 3-4 Wochen","2015","(Fach-)Abitur","direkter Migrationshintergrund","39","0.0896454940773509","0.0678345286487008","0.111456459506001"
"Ja, alle 3-4 Wochen","2015","(Fach-)Abitur","indirekter Migrationshintergrund","11","","",""
"Ja, alle 3-4 Wochen","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2015","AkademikerIn","kein Migrationshintergrund","235","","",""
"Ja, alle 3-4 Wochen","2015","AkademikerIn","direkter Migrationshintergrund","39","0.0537144340908154","0.0370248431563131","0.0704040250253176"
"Ja, alle 3-4 Wochen","2015","AkademikerIn","indirekter Migrationshintergrund","17","","",""
"Ja, alle 3-4 Wochen","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2015","(noch) kein Abschluss","kein Migrationshintergrund","11","","",""
"Seltener","2015","(noch) kein Abschluss","direkter Migrationshintergrund","8","0.140510944739622","0.0730700602533018","0.207951829225943"
"Seltener","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","4","0.102051569123294","-0.00627201095857778","0.210375149205165"
"Seltener","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2015","Hauptschule","kein Migrationshintergrund","332","0.160890311131309","0.145301062015708","0.17647956024691"
"Seltener","2015","Hauptschule","direkter Migrationshintergrund","79","0.0833496980519979","0.0657264463058986","0.100972949798097"
"Seltener","2015","Hauptschule","indirekter Migrationshintergrund","23","","",""
"Seltener","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2015","Realschule","kein Migrationshintergrund","633","0.177136185880887","0.165160212740431","0.189112159021343"
"Seltener","2015","Realschule","direkter Migrationshintergrund","26","","",""
"Seltener","2015","Realschule","indirekter Migrationshintergrund","44","0.201460733897639","0.154564466751779","0.248357001043499"
"Seltener","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2015","(Fach-)Abitur","kein Migrationshintergrund","314","0.217183144768225","0.197202956135815","0.237163333400635"
"Seltener","2015","(Fach-)Abitur","direkter Migrationshintergrund","73","0.135404218231717","0.109280918288878","0.161527518174555"
"Seltener","2015","(Fach-)Abitur","indirekter Migrationshintergrund","29","","",""
"Seltener","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2015","AkademikerIn","kein Migrationshintergrund","753","0.238923959743258","0.224013574054512","0.253834345432003"
"Seltener","2015","AkademikerIn","direkter Migrationshintergrund","126","","",""
"Seltener","2015","AkademikerIn","indirekter Migrationshintergrund","41","0.176577246427063","0.1258434892481","0.227311003606027"
"Seltener","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nein, nie","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nein, nie","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nein, nie","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Nein, nie","2016","Hauptschule","direkter Migrationshintergrund","","","",""
"Nein, nie","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nein, nie","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2016","Realschule","kein Migrationshintergrund","","","",""
"Nein, nie","2016","Realschule","direkter Migrationshintergrund","","","",""
"Nein, nie","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Nein, nie","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nein, nie","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nein, nie","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nein, nie","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Nein, nie","2016","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nein, nie","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein, nie","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2016","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2016","Realschule","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2016","Realschule","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
