"hlf0001_h","year","quintil","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Untermieter","2017","3","Laendlicher Raum","56","0.0274472404635251","0.0214956952699485","0.0333987856571017"
"Untermieter","2017","4","Staedtischer Raum","63","0.013701487707901","0.0108554476598733","0.0165475277559287"
"Untermieter","2017","4","Laendlicher Raum","56","0.021281910561488","0.0166762029526348","0.0258876181703411"
"Untermieter","2017","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Untermieter","2017","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Eigentuemer","2017","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Eigentuemer","2017","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Eigentuemer","2017","2","Staedtischer Raum","842","0.287314253172737","0.273496828513336","0.301131677832139"
"Eigentuemer","2017","2","Laendlicher Raum","802","0.430402043640875","0.410288991630646","0.450515095651105"
"Eigentuemer","2017","3","Staedtischer Raum","1793","0.445696839702679","0.431111201587462","0.460282477817896"
"Eigentuemer","2017","3","Laendlicher Raum","1642","0.532147326893654","0.513971494592375","0.550323159194932"
"Eigentuemer","2017","4","Staedtischer Raum","3324","0.556954424282372","0.544792928701296","0.569115919863448"
"Eigentuemer","2017","4","Laendlicher Raum","2441","0.642271231510971","0.626974507976987","0.657567955044955"
"Eigentuemer","2017","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Eigentuemer","2017","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2017","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2017","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2017","2","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2017","2","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2017","3","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2017","3","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2017","4","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2017","4","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2017","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2017","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Hauptmieter","2018","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Hauptmieter","2018","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Hauptmieter","2018","2","Staedtischer Raum","3461","0.744890006469622","0.731674927585509","0.758105085353736"
"Hauptmieter","2018","2","Laendlicher Raum","1480","0.598341441650336","0.577590454817331","0.619092428483341"
"Hauptmieter","2018","3","Staedtischer Raum","2833","0.58843511542003","0.573807559378932","0.603062671461129"
"Hauptmieter","2018","3","Laendlicher Raum","1230","0.426138878268867","0.407612536439871","0.444665220097863"
"Hauptmieter","2018","4","Staedtischer Raum","3303","0.454329630851679","0.442330939457064","0.466328322246295"
"Hauptmieter","2018","4","Laendlicher Raum","1267","0.35231819260741","0.337039313160808","0.367597072054012"
"Hauptmieter","2018","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Hauptmieter","2018","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Untermieter","2018","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Untermieter","2018","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Untermieter","2018","2","Staedtischer Raum","68","0.0135722135620107","0.0100645499202512","0.0170798772037702"
"Untermieter","2018","2","Laendlicher Raum","32","0.0239743903539243","0.0174993855759724","0.0304493951318763"
"Untermieter","2018","3","Staedtischer Raum","45","0.0143396360970832","0.0108058843616417","0.0178733878325248"
"Untermieter","2018","3","Laendlicher Raum","69","0.0269659011192014","0.020897389453971","0.0330344127844318"
"Untermieter","2018","4","Staedtischer Raum","79","0.0137698135326445","0.0109615598182757","0.0165780672470133"
"Untermieter","2018","4","Laendlicher Raum","41","0.0145491466374985","0.0107193177920679","0.0183789754829291"
"Untermieter","2018","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Untermieter","2018","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Eigentuemer","2018","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Eigentuemer","2018","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Eigentuemer","2018","2","Staedtischer Raum","651","0.241537779968367","0.228562418606591","0.254513141330143"
"Eigentuemer","2018","2","Laendlicher Raum","632","0.377684167995739","0.357162837464437","0.398205498527042"
"Eigentuemer","2018","3","Staedtischer Raum","1470","0.397225248482886","0.382680732529531","0.411769764436242"
"Eigentuemer","2018","3","Laendlicher Raum","1438","0.546895220611931","0.528245940249946","0.565544500973916"
"Eigentuemer","2018","4","Staedtischer Raum","3233","0.531900555615676","0.519876043851876","0.543925067379477"
"Eigentuemer","2018","4","Laendlicher Raum","2447","0.633132660755091","0.617717608398705","0.648547713111477"
"Eigentuemer","2018","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Eigentuemer","2018","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2018","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2018","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2018","2","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2018","2","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2018","3","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2018","3","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2018","4","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2018","4","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2018","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2018","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Hauptmieter","2019","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Hauptmieter","2019","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Hauptmieter","2019","2","Staedtischer Raum","3158","0.696422833708337","0.681940069199576","0.710905598217098"
"Hauptmieter","2019","2","Laendlicher Raum","1395","0.574310052988986","0.552602326150882","0.596017779827091"
"Hauptmieter","2019","3","Staedtischer Raum","2263","0.548260044589238","0.532230957598211","0.564289131580265"
"Hauptmieter","2019","3","Laendlicher Raum","1250","0.48978021562969","0.47010978012354","0.50945065113584"
"Hauptmieter","2019","4","Staedtischer Raum","3239","0.495207690731142","0.482756452411018","0.507658929051267"
"Hauptmieter","2019","4","Laendlicher Raum","1262","0.35343937274702","0.338299898444758","0.368578847049282"
"Hauptmieter","2019","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Hauptmieter","2019","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Untermieter","2019","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Untermieter","2019","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Untermieter","2019","2","Staedtischer Raum","107","0.0265110628856423","0.0214509582572772","0.0315711675140074"
"Untermieter","2019","2","Laendlicher Raum","45","0.0198019043325616","0.0136853780266104","0.0259184306385127"
"Untermieter","2019","3","Staedtischer Raum","65","0.0221246416814434","0.0173871211065501","0.0268621622563367"
"Untermieter","2019","3","Laendlicher Raum","22","","",""
"Untermieter","2019","4","Staedtischer Raum","72","0.00952661516962434","0.00710751859458978","0.0119457117446589"
"Untermieter","2019","4","Laendlicher Raum","67","0.0206769270443725","0.0161702680755685","0.0251835860131766"
"Untermieter","2019","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Untermieter","2019","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Eigentuemer","2019","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Eigentuemer","2019","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Eigentuemer","2019","2","Staedtischer Raum","607","0.277066103406021","0.262969275130934","0.291162931681108"
"Eigentuemer","2019","2","Laendlicher Raum","553","0.405888042678452","0.384328888569003","0.427447196787901"
"Eigentuemer","2019","3","Staedtischer Raum","1375","0.429615313729319","0.413671396164574","0.445559231294064"
"Eigentuemer","2019","3","Laendlicher Raum","1209","0.498494639170694","0.47882018262862","0.518169095712768"
"Eigentuemer","2019","4","Staedtischer Raum","2883","0.495265694099233","0.482814442017347","0.50771694618112"
"Eigentuemer","2019","4","Laendlicher Raum","2501","0.625883700208608","0.610558758195466","0.641208642221749"
"Eigentuemer","2019","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Eigentuemer","2019","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2019","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2019","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2019","2","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2019","2","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2019","3","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2019","3","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2019","4","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2019","4","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2019","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2019","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Hauptmieter","2020","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Hauptmieter","2020","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Hauptmieter","2020","2","Staedtischer Raum","4535","0.723799284749703","0.711692038767216","0.735906530732189"
"Hauptmieter","2020","2","Laendlicher Raum","1564","0.569326892331607","0.548203741478526","0.590450043184689"
"Hauptmieter","2020","3","Staedtischer Raum","2996","0.622515910049583","0.607681345021287","0.637350475077879"
"Hauptmieter","2020","3","Laendlicher Raum","1317","0.493727412339601","0.473679191258266","0.513775633420936"
"Hauptmieter","2020","4","Staedtischer Raum","3740","0.448898997767945","0.437016760669561","0.460781234866328"
"Hauptmieter","2020","4","Laendlicher Raum","1577","0.365059952055106","0.349790560979704","0.380329343130508"
"Hauptmieter","2020","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Hauptmieter","2020","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Untermieter","2020","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Untermieter","2020","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Untermieter","2020","2","Staedtischer Raum","178","0.0352401833821444","0.0302472867517606","0.0402330800125283"
"Untermieter","2020","2","Laendlicher Raum","74","0.0330305100453695","0.0254067713915688","0.0406542486991702"
"Untermieter","2020","3","Staedtischer Raum","116","0.0242503490554172","0.0195429776776353","0.0289577204331991"
"Untermieter","2020","3","Laendlicher Raum","58","0.0139261988399613","0.00922713849571382","0.0186252591842088"
"Untermieter","2020","4","Staedtischer Raum","154","0.0139694002859194","0.0111656303597183","0.0167731702121205"
"Untermieter","2020","4","Laendlicher Raum","58","0.0112568836425433","0.00791089789432844","0.0146028693907582"
"Untermieter","2020","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Untermieter","2020","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Eigentuemer","2020","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Eigentuemer","2020","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Eigentuemer","2020","2","Staedtischer Raum","526","0.240960531868153","0.229379986089344","0.252541077646961"
"Eigentuemer","2020","2","Laendlicher Raum","473","0.397642597623023","0.376765142859701","0.418520052386345"
"Eigentuemer","2020","3","Staedtischer Raum","990","0.353233740895","0.33860674865457","0.367860733135429"
"Eigentuemer","2020","3","Laendlicher Raum","1014","0.492346388820438","0.472298939026463","0.512393838614412"
"Eigentuemer","2020","4","Staedtischer Raum","2837","0.537131601946136","0.525219801384655","0.549043402507617"
"Eigentuemer","2020","4","Laendlicher Raum","2184","0.623683164302351","0.608318180866685","0.639048147738016"
"Eigentuemer","2020","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Eigentuemer","2020","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2020","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2020","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2020","2","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2020","2","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2020","3","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2020","3","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2020","4","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2020","4","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2020","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2020","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
